,grad_norm,avg_grad_norm
74893,,
74894,,
74895,,
74896,,
74897,,
74898,,
74899,,
74900,,
74901,,
74902,,
74903,,
74904,,
74905,,
74906,,
74907,,
74908,,
74909,,
74910,,
74911,,
74912,,
74913,,
74914,,
74915,,
74916,,
74917,,
74918,,
74919,,
74920,,
74921,,
74922,,
74923,,
74924,,
74925,,
74926,,
74927,,
74928,,
74929,,
74930,,
74931,,
74932,,
74933,,
74934,,
74935,,
74936,,
74937,,
74938,,
74939,,
74940,,
74941,,
74942,,
74943,,
74944,,
74945,,
74946,,
74947,,
74948,,
74949,,
74950,,
74951,,
74952,,
74953,,
74954,,
74955,,
74956,,
74957,,
74958,,
74959,,
74960,,
74961,,
74962,,
74963,,
74964,,
74965,,
74966,,
74967,,
74968,,
74969,,
74970,,
74971,,
74972,,
74973,,
74974,,
74975,,
74976,,
74977,,
74978,,
74979,,
74980,,
74981,,
74982,,
74983,,
74984,,
74985,,
74986,,
74987,,
74988,,
74989,,
74990,,
74991,,
74992,,
74993,,
74994,,
74995,,
74996,,
74997,,
74998,,
74999,,
75000,,
75001,,
75002,,
75003,,
75004,,
75005,,
75006,,
75007,,
75008,,
75009,,
75010,,
75011,,
75012,,
75013,,
75014,,
75015,,
75016,,
75017,,
75018,,
75019,,
75020,,
75021,,
75022,,
75023,,
75024,,
75025,,
75026,,
75027,,
75028,,
75029,,
75030,,
75031,,
75032,,
75033,,
75034,,
75035,,
75036,,
75037,,
75038,,
75039,,
75040,,
75041,,
75042,,
75043,,
75044,,
75045,,
75046,,
75047,,
75048,,
75049,,
75050,,
75051,,
75052,,
75053,,
75054,,
75055,,
75056,,
75057,,
75058,,
75059,,
75060,,
75061,,
75062,,
75063,,
75064,,
75065,,
75066,,
75067,,
75068,,
75069,,
75070,,
75071,,
75072,,
75073,,
75074,,
75075,,
75076,,
75077,,
75078,,
75079,,
75080,,
75081,,
75082,,
75083,,
75084,,
75085,,
75086,,
75087,,
75088,,
75089,,
75090,,
75091,,
75092,,
75093,,
75094,,
75095,,
75096,,
75097,,
75098,,
75099,,
75100,,
75101,,
75102,,
75103,,
75104,,
75105,,
75106,,
75107,,
75108,,
75109,,
75110,,
75111,,
75112,,
75113,,
75114,,
75115,,
75116,,
75117,,
75118,,
75119,,
75120,,
75121,,
75122,,
75123,,
75124,,
75125,,
75126,,
75127,,
75128,,
75129,,
75130,,
75131,,
75132,,
75133,,
75134,,
75135,,
75136,,
75137,,
75138,,
75139,,
75140,,
75141,,
75142,,
75143,,
75144,,
75145,,
75146,,
75147,,
75148,,
75149,,
75150,,
75151,,
75152,,
75153,,
75154,,
75155,,
75156,,
75157,,
75158,,
75159,,
75160,,
75161,,
75162,,
75163,,
75164,,
75165,,
75166,,
75167,,
75168,,
75169,,
75170,,
75171,,
75172,,
75173,,
75174,,
75175,,
75176,,
75177,,
75178,,
75179,,
75180,,
75181,,
75182,,
75183,,
75184,,
75185,,
75186,,
75187,,
75188,,
75189,,
75190,,
75191,,
75192,,
75193,,
75194,,
75195,,
75196,,
75197,,
75198,,
75199,,
75200,,
75201,,
75202,,
75203,,
75204,,
75205,,
75206,,
75207,,
75208,,
75209,,
75210,,
75211,,
75212,,
75213,,
75214,,
75215,,
75216,,
75217,,
75218,,
75219,,
75220,,
75221,,
75222,,
75223,,
75224,,
75225,,
75226,,
75227,,
75228,,
75229,,
75230,,
75231,,
75232,,
75233,,
75234,,
75235,,
75236,,
75237,,
75238,,
75239,,
75240,,
75241,,
75242,,
75243,,
75244,,
75245,,
75246,,
75247,,
75248,,
75249,,
75250,,
75251,,
75252,,
75253,,
75254,,
75255,,
75256,,
75257,,
75258,,
75259,,
75260,,
75261,,
75262,,
75263,,
75264,,
75265,,
75266,,
75267,,
75268,,
75269,,
75270,,
75271,,
75272,,
75273,,
75274,,
75275,,
75276,,
75277,,
75278,,
75279,,
75280,,
75281,,
75282,,
75283,,
75284,,
75285,,
75286,,
75287,,
75288,,
75289,,
75290,,
75291,,
75292,,
75293,,
75294,,
75295,,
75296,,
75297,,
75298,,
75299,,
75300,,
75301,,
75302,,
75303,,
75304,,
75305,,
75306,,
75307,,
75308,,
75309,,
75310,,
75311,,
75312,,
75313,,
75314,,
75315,,
75316,,
75317,,
75318,,
75319,,
75320,,
75321,,
75322,,
75323,,
75324,,
75325,,
75326,,
75327,,
75328,,
75329,,
75330,,
75331,,
75332,,
75333,,
75334,,
75335,,
75336,,
75337,,
75338,,
75339,,
75340,,
75341,,
75342,,
75343,,
75344,,
75345,,
75346,,
75347,,
75348,,
75349,,
75350,,
75351,,
75352,,
75353,,
75354,,
75355,,
75356,,
75357,,
75358,,
75359,,
75360,,
75361,,
75362,,
75363,,
75364,,
75365,,
75366,,
75367,,
75368,,
75369,,
75370,,
75371,,
75372,,
75373,,
75374,,
75375,,
75376,,
75377,,
75378,,
75379,,
75380,,
75381,,
75382,,
75383,,
75384,,
75385,,
75386,,
75387,,
75388,,
75389,,
75390,,
75391,,
75392,,
75393,,
75394,,
75395,,
75396,,
75397,,
75398,,
75399,,
75400,,
75401,,
75402,,
75403,,
75404,,
75405,,
75406,,
75407,,
75408,,
75409,,
75410,,
75411,,
75412,,
75413,,
75414,,
75415,,
75416,,
75417,,
75418,,
75419,,
75420,,
75421,,
75422,,
75423,,
75424,,
75425,,
75426,,
75427,,
75428,,
75429,,
75430,,
75431,,
75432,,
75433,,
75434,,
75435,,
75436,,
75437,,
75438,,
75439,,
75440,,
75441,,
75442,,
75443,,
75444,,
75445,,
75446,,
75447,,
75448,,
75449,,
75450,,
75451,,
75452,,
75453,,
75454,,
75455,,
75456,,
75457,,
75458,,
75459,,
75460,,
75461,,
75462,,
75463,,
75464,,
75465,,
75466,,
75467,,
75468,,
75469,,
75470,,
75471,,
75472,,
75473,,
75474,,
75475,,
75476,,
75477,,
75478,,
75479,,
75480,,
75481,,
75482,,
75483,,
75484,,
75485,,
75486,,
75487,,
75488,,
75489,,
75490,,
75491,,
75492,,
75493,,
75494,,
75495,,
75496,,
75497,,
75498,,
75499,,
75500,,
75501,,
75502,,
75503,,
75504,,
75505,,
75506,,
75507,,
75508,,
75509,,
75510,,
75511,,
75512,,
75513,,
75514,,
75515,,
75516,,
75517,,
75518,,
75519,,
75520,,
75521,,
75522,,
75523,,
75524,,
75525,,
75526,,
75527,,
75528,,
75529,,
75530,,
75531,,
75532,,
75533,,
75534,,
75535,,
75536,,
75537,,
75538,,
75539,,
75540,,
75541,,
75542,,
75543,,
75544,,
75545,,
75546,,
75547,,
75548,,
75549,,
75550,,
75551,,
75552,,
75553,,
75554,,
75555,,
75556,,
75557,,
75558,,
75559,,
75560,,
75561,,
75562,,
75563,,
75564,,
75565,,
75566,,
75567,,
75568,,
75569,,
75570,,
75571,,
75572,,
75573,,
75574,,
75575,,
75576,,
75577,,
75578,,
75579,,
75580,,
75581,,
75582,,
75583,,
75584,,
75585,,
75586,,
75587,,
75588,,
75589,,
75590,,
75591,,
75592,,
75593,,
75594,,
75595,,
75596,,
75597,,
75598,,
75599,,
75600,,
75601,,
75602,,
75603,,
75604,,
75605,,
75606,,
75607,,
75608,,
75609,,
75610,,
75611,,
75612,,
75613,,
75614,,
75615,,
75616,,
75617,,
75618,,
75619,,
75620,,
75621,,
75622,,
75623,,
75624,,
75625,,
75626,,
75627,,
75628,,
75629,,
75630,,
75631,,
75632,,
75633,,
75634,,
75635,,
75636,,
75637,,
75638,,
75639,,
75640,,
75641,,
75642,,
75643,,
75644,,
75645,,
75646,,
75647,,
75648,,
75649,,
75650,,
75651,,
75652,,
75653,,
75654,,
75655,,
75656,,
75657,,
75658,,
75659,,
75660,,
75661,,
75662,,
75663,,
75664,,
75665,,
75666,,
75667,,
75668,,
75669,,
75670,,
75671,,
75672,,
75673,,
75674,,
75675,,
75676,,
75677,,
75678,,
75679,,
75680,,
75681,,
75682,,
75683,,
75684,,
75685,,
75686,,
75687,,
75688,,
75689,,
75690,,
75691,,
75692,,
75693,,
75694,,
75695,,
75696,,
75697,,
75698,,
75699,,
75700,,
75701,,
75702,,
75703,,
75704,,
75705,,
75706,,
75707,,
75708,,
75709,,
75710,,
75711,,
75712,,
75713,,
75714,,
75715,,
75716,,
75717,,
75718,,
75719,,
75720,,
75721,,
75722,,
75723,,
75724,,
75725,,
75726,,
75727,,
75728,,
75729,,
75730,,
75731,,
75732,,
75733,,
75734,,
75735,,
75736,,
75737,,
75738,,
75739,,
75740,,
75741,,
75742,,
75743,,
75744,,
75745,,
75746,,
75747,,
75748,,
75749,,
75750,,
75751,,
75752,,
75753,,
75754,,
75755,,
75756,,
75757,,
75758,,
75759,,
75760,,
75761,,
75762,,
75763,,
75764,,
75765,,
75766,,
75767,,
75768,,
75769,,
75770,,
75771,,
75772,,
75773,,
75774,,
75775,,
75776,,
75777,,
75778,,
75779,,
75780,,
75781,,
75782,,
75783,,
75784,,
75785,,
75786,,
75787,,
75788,,
75789,,
75790,,
75791,,
75792,,
75793,,
75794,,
75795,,
75796,,
75797,,
75798,,
75799,,
75800,,
75801,,
75802,,
75803,,
75804,,
75805,,
75806,,
75807,,
75808,,
75809,,
75810,,
75811,,
75812,,
75813,,
75814,,
75815,,
75816,,
75817,,
75818,,
75819,,
75820,,
75821,,
75822,,
75823,,
75824,,
75825,,
75826,,
75827,,
75828,,
75829,,
75830,,
75831,,
75832,,
75833,,
75834,,
75835,,
75836,,
75837,,
75838,,
75839,,
75840,,
75841,,
75842,,
75843,,
75844,,
75845,,
75846,,
75847,,
75848,,
75849,,
75850,,
75851,,
75852,,
75853,,
75854,,
75855,,
75856,,
75857,,
75858,,
75859,,
75860,,
75861,,
75862,,
75863,,
75864,,
75865,,
75866,,
75867,,
75868,,
75869,,
75870,,
75871,,
75872,,
75873,,
75874,,
75875,,
75876,,
75877,,
75878,,
75879,,
75880,,
75881,,
75882,,
75883,,
75884,,
75885,,
75886,,
75887,,
75888,,
75889,,
75890,,
75891,,
75892,,
75893,,
75894,,
75895,,
75896,,
75897,,
75898,,
75899,,
75900,,
75901,,
75902,,
75903,,
75904,,
75905,,
75906,,
75907,,
75908,,
75909,,
75910,,
75911,,
75912,,
75913,,
75914,,
75915,,
75916,,
75917,,
75918,,
75919,,
75920,,
75921,,
75922,,
75923,,
75924,,
75925,,
75926,,
75927,,
75928,,
75929,,
75930,,
75931,,
75932,,
75933,,
75934,,
75935,,
75936,,
75937,,
75938,,
75939,,
75940,,
75941,,
75942,,
75943,,
75944,,
75945,,
75946,,
75947,,
75948,,
75949,,
75950,,
75951,,
75952,,
75953,,
75954,,
75955,,
75956,,
75957,,
75958,,
75959,,
75960,,
75961,,
75962,,
75963,,
75964,,
75965,,
75966,,
75967,,
75968,,
75969,,
75970,,
75971,,
75972,,
75973,,
75974,,
75975,,
75976,,
75977,,
75978,,
75979,,
75980,,
75981,,
75982,,
75983,,
75984,,
75985,,
75986,,
75987,,
75988,,
75989,,
75990,,
75991,,
75992,,
75993,,
75994,,
75995,,
75996,,
75997,,
75998,,
75999,,
76000,,
76001,,
76002,,
76003,,
76004,,
76005,,
76006,,
76007,,
76008,,
76009,,
76010,,
76011,,
76012,,
76013,,
76014,,
76015,,
76016,,
76017,,
76018,,
76019,,
76020,,
76021,,
76022,,
76023,,
76024,,
76025,,
76026,,
76027,,
76028,,
76029,,
76030,,
76031,,
76032,,
76033,,
76034,,
76035,,
76036,,
76037,,
76038,,
76039,,
76040,,
76041,,
76042,,
76043,,
76044,,
76045,,
76046,,
76047,,
76048,,
76049,,
76050,,
76051,,
76052,,
76053,,
76054,,
76055,,
76056,,
76057,,
76058,,
76059,,
76060,,
76061,,
76062,,
76063,,
76064,,
76065,,
76066,,
76067,,
76068,,
76069,,
76070,,
76071,,
76072,,
76073,,
76074,,
76075,,
76076,,
76077,,
76078,,
76079,,
76080,,
76081,,
76082,,
76083,,
76084,,
76085,,
76086,,
76087,,
76088,,
76089,,
76090,,
76091,,
76092,,
76093,,
76094,,
76095,,
76096,,
76097,,
76098,,
76099,,
76100,,
76101,,
76102,,
76103,,
76104,,
76105,,
76106,,
76107,,
76108,,
76109,,
76110,,
76111,,
76112,,
76113,,
76114,,
76115,,
76116,,
76117,,
76118,,
76119,,
76120,,
76121,,
76122,,
76123,,
76124,,
76125,,
76126,,
76127,,
76128,,
76129,,
76130,,
76131,,
76132,,
76133,,
76134,,
76135,,
76136,,
76137,,
76138,,
76139,,
76140,,
76141,,
76142,,
76143,,
76144,,
76145,,
76146,,
76147,,
76148,,
76149,,
76150,,
76151,,
76152,,
76153,,
76154,,
76155,,
76156,,
76157,,
76158,,
76159,,
76160,,
76161,,
76162,,
76163,,
76164,,
76165,,
76166,,
76167,,
76168,,
76169,,
76170,,
76171,,
76172,,
76173,,
76174,,
76175,,
76176,,
76177,,
76178,,
76179,,
76180,,
76181,,
76182,,
76183,,
76184,,
76185,,
76186,,
76187,,
76188,,
76189,,
76190,,
76191,,
76192,,
76193,,
76194,,
76195,,
76196,,
76197,,
76198,,
76199,,
76200,,
76201,,
76202,,
76203,,
76204,,
76205,,
76206,,
76207,,
76208,,
76209,,
76210,,
76211,,
76212,,
76213,,
76214,,
76215,,
76216,,
76217,,
76218,,
76219,,
76220,,
76221,,
76222,,
76223,,
76224,,
76225,,
76226,,
76227,,
76228,,
76229,,
76230,,
76231,,
76232,,
76233,,
76234,,
76235,,
76236,,
76237,,
76238,,
76239,,
76240,,
76241,,
76242,,
76243,,
76244,,
76245,,
76246,,
76247,,
76248,,
76249,,
76250,,
76251,,
76252,,
76253,,
76254,,
76255,,
76256,,
76257,,
76258,,
76259,,
76260,,
76261,,
76262,,
76263,,
76264,,
76265,,
76266,,
76267,,
76268,,
76269,,
76270,,
76271,,
76272,,
76273,,
76274,,
76275,,
76276,,
76277,,
76278,,
76279,,
76280,,
76281,,
76282,,
76283,,
76284,,
76285,,
76286,,
76287,,
76288,,
76289,,
76290,,
76291,,
76292,,
76293,,
76294,,
76295,,
76296,,
76297,,
76298,,
76299,,
76300,,
76301,,
76302,,
76303,,
76304,,
76305,,
76306,,
76307,,
76308,,
76309,,
76310,,
76311,,
76312,,
76313,,
76314,,
76315,,
76316,,
76317,,
76318,,
76319,,
76320,,
76321,,
76322,,
76323,,
76324,,
76325,,
76326,,
76327,,
76328,,
76329,,
76330,,
76331,,
76332,,
76333,,
76334,,
76335,,
76336,,
76337,,
76338,,
76339,,
76340,,
76341,,
76342,,
76343,,
76344,,
76345,,
76346,,
76347,,
76348,,
76349,,
76350,,
76351,,
76352,,
76353,,
76354,,
76355,,
76356,,
76357,,
76358,,
76359,,
76360,,
76361,,
76362,,
76363,,
76364,,
76365,,
76366,,
76367,,
76368,,
76369,,
76370,,
76371,,
76372,,
76373,,
76374,,
76375,,
76376,,
76377,,
76378,,
76379,,
76380,,
76381,,
76382,,
76383,,
76384,,
76385,,
76386,,
76387,,
76388,,
76389,,
76390,,
76391,,
76392,,
76393,,
76394,,
76395,,
76396,,
76397,,
76398,,
76399,,
76400,,
76401,,
76402,,
76403,,
76404,,
76405,,
76406,,
76407,,
76408,,
76409,,
76410,,
76411,,
76412,,
76413,,
76414,,
76415,,
76416,,
76417,,
76418,,
76419,,
76420,,
76421,,
76422,,
76423,,
76424,,
76425,,
76426,,
76427,,
76428,,
76429,,
76430,,
76431,,
76432,,
76433,,
76434,,
76435,,
76436,,
76437,,
76438,,
76439,,
76440,,
76441,,
76442,,
76443,,
76444,,
76445,,
76446,,
76447,,
76448,,
76449,,
76450,,
76451,,
76452,,
76453,,
76454,,
76455,,
76456,,
76457,,
76458,,
76459,,
76460,,
76461,,
76462,,
76463,,
76464,,
76465,,
76466,,
76467,,
76468,,
76469,,
76470,,
76471,,
76472,,
76473,,
76474,,
76475,,
76476,,
76477,,
76478,,
76479,,
76480,,
76481,,
76482,,
76483,,
76484,,
76485,,
76486,,
76487,,
76488,,
76489,,
76490,,
76491,,
76492,,
76493,,
76494,,
76495,,
76496,,
76497,,
76498,,
76499,,
76500,,
76501,,
76502,,
76503,,
76504,,
76505,,
76506,,
76507,,
76508,,
76509,,
76510,,
76511,,
76512,,
76513,,
76514,,
76515,,
76516,,
76517,,
76518,,
76519,,
76520,,
76521,,
76522,,
76523,,
76524,,
76525,,
76526,,
76527,,
76528,,
76529,,
76530,,
76531,,
76532,,
76533,,
76534,,
76535,,
76536,,
76537,,
76538,,
76539,,
76540,,
76541,,
76542,,
76543,,
76544,,
76545,,
76546,,
76547,,
76548,,
76549,,
76550,,
76551,,
76552,,
76553,,
76554,,
76555,,
76556,,
76557,,
76558,,
76559,,
76560,,
76561,,
76562,,
76563,,
76564,,
76565,,
76566,,
76567,,
76568,,
76569,,
76570,,
76571,,
76572,,
76573,,
76574,,
76575,,
76576,,
76577,,
76578,,
76579,,
76580,,
76581,,
76582,,
76583,,
76584,,
76585,,
76586,,
76587,,
76588,,
76589,,
76590,,
76591,,
76592,,
76593,,
76594,,
76595,,
76596,,
76597,,
76598,,
76599,,
76600,,
76601,,
76602,,
76603,,
76604,,
76605,,
76606,,
76607,,
76608,,
76609,,
76610,,
76611,,
76612,,
76613,,
76614,,
76615,,
76616,,
76617,,
76618,,
76619,,
76620,,
76621,,
76622,,
76623,,
76624,,
76625,,
76626,,
76627,,
76628,,
76629,,
76630,,
76631,,
76632,,
76633,,
76634,,
76635,,
76636,,
76637,,
76638,,
76639,,
76640,,
76641,,
76642,,
76643,,
76644,,
76645,,
76646,,
76647,,
76648,,
76649,,
76650,,
76651,,
76652,,
76653,,
76654,,
76655,,
76656,,
76657,,
76658,,
76659,,
76660,,
76661,,
76662,,
76663,,
76664,,
76665,,
76666,,
76667,,
76668,,
76669,,
76670,,
76671,,
76672,,
76673,,
76674,,
76675,,
76676,,
76677,,
76678,,
76679,,
76680,,
76681,,
76682,,
76683,,
76684,,
76685,,
76686,,
76687,,
76688,,
76689,,
76690,,
76691,,
76692,,
76693,,
76694,,
76695,,
76696,,
76697,,
76698,,
76699,,
76700,,
76701,,
76702,,
76703,,
76704,,
76705,,
76706,,
76707,,
76708,,
76709,,
76710,,
76711,,
76712,,
76713,,
76714,,
76715,,
76716,,
76717,,
76718,,
76719,,
76720,,
76721,,
76722,,
76723,,
76724,,
76725,,
76726,,
76727,,
76728,,
76729,,
76730,,
76731,,
76732,,
76733,,
76734,,
76735,,
76736,,
76737,,
76738,,
76739,,
76740,,
76741,,
76742,,
76743,,
76744,,
76745,,
76746,,
76747,,
76748,,
76749,,
76750,,
76751,,
76752,,
76753,,
76754,,
76755,,
76756,,
76757,,
76758,,
76759,,
76760,,
76761,,
76762,,
76763,,
76764,,
76765,,
76766,,
76767,,
76768,,
76769,,
76770,,
76771,,
76772,,
76773,,
76774,,
76775,,
76776,,
76777,,
76778,,
76779,,
76780,,
76781,,
76782,,
76783,,
76784,,
76785,,
76786,,
76787,,
76788,,
76789,,
76790,,
76791,,
76792,,
76793,,
76794,,
76795,,
76796,,
76797,,
76798,,
76799,,
76800,,
76801,,
76802,,
76803,,
76804,,
76805,,
76806,,
76807,,
76808,,
76809,,
76810,,
76811,,
76812,,
76813,,
76814,,
76815,,
76816,,
76817,,
76818,,
76819,,
76820,,
76821,,
76822,,
76823,,
76824,,
76825,,
76826,,
76827,,
76828,,
76829,,
76830,,
76831,,
76832,,
76833,,
76834,,
76835,,
76836,,
76837,,
76838,,
76839,,
76840,,
76841,,
76842,,
76843,,
76844,,
76845,,
76846,,
76847,,
76848,,
76849,,
76850,,
76851,,
76852,,
76853,,
76854,,
76855,,
76856,,
76857,,
76858,,
76859,,
76860,,
76861,,
76862,,
76863,,
76864,,
76865,,
76866,,
76867,,
76868,,
76869,,
76870,,
76871,,
76872,,
76873,,
76874,,
76875,,
76876,,
76877,,
76878,,
76879,,
76880,,
76881,,
76882,,
76883,,
76884,,
76885,,
76886,,
76887,,
76888,,
76889,,
76890,,
76891,,
76892,,
76893,,
76894,,
76895,,
76896,,
76897,,
76898,,
76899,,
76900,,
76901,,
76902,,
76903,,
76904,,
76905,,
76906,,
76907,,
76908,,
76909,,
76910,,
76911,,
76912,,
76913,,
76914,,
76915,,
76916,,
76917,,
76918,,
76919,,
76920,,
76921,,
76922,,
76923,,
76924,,
76925,,
76926,,
76927,,
76928,,
76929,,
76930,,
76931,,
76932,,
76933,,
76934,,
76935,,
76936,,
76937,,
76938,,
76939,,
76940,,
76941,,
76942,,
76943,,
76944,,
76945,,
76946,,
76947,,
76948,,
76949,,
76950,,
76951,,
76952,,
76953,,
76954,,
76955,,
76956,,
76957,,
76958,,
76959,,
76960,,
76961,,
76962,,
76963,,
76964,,
76965,,
76966,,
76967,,
76968,,
76969,,
76970,,
76971,,
76972,,
76973,,
76974,,
76975,,
76976,,
76977,,
76978,,
76979,,
76980,,
76981,,
76982,,
76983,,
76984,,
76985,,
76986,,
76987,,
76988,,
76989,,
76990,,
76991,,
76992,,
76993,,
76994,,
76995,,
76996,,
76997,,
76998,,
76999,,
77000,,
77001,,
77002,,
77003,,
77004,,
77005,,
77006,,
77007,,
77008,,
77009,,
77010,,
77011,,
77012,,
77013,,
77014,,
77015,,
77016,,
77017,,
77018,,
77019,,
77020,,
77021,,
77022,,
77023,,
77024,,
77025,,
77026,,
77027,,
77028,,
77029,,
77030,,
77031,,
77032,,
77033,,
77034,,
77035,,
77036,,
77037,,
77038,,
77039,,
77040,,
77041,,
77042,,
77043,,
77044,,
77045,,
77046,,
77047,,
77048,,
77049,,
77050,,
77051,,
77052,,
77053,,
77054,,
77055,,
77056,,
77057,,
77058,,
77059,,
77060,,
77061,,
77062,,
77063,,
77064,,
77065,,
77066,,
77067,,
77068,,
77069,,
77070,,
77071,,
77072,,
77073,,
77074,,
77075,,
77076,,
77077,,
77078,,
77079,,
77080,,
77081,,
77082,,
77083,,
77084,,
77085,,
77086,,
77087,,
77088,,
77089,,
77090,,
77091,,
77092,,
77093,,
77094,,
77095,,
77096,,
77097,,
77098,,
77099,,
77100,,
77101,,
77102,,
77103,,
77104,,
77105,,
77106,,
77107,,
77108,,
77109,,
77110,,
77111,,
77112,,
77113,,
77114,,
77115,,
77116,,
77117,,
77118,,
77119,,
77120,,
77121,,
77122,,
77123,,
77124,,
77125,,
77126,,
77127,,
77128,,
77129,,
77130,,
77131,,
77132,,
77133,,
77134,,
77135,,
77136,,
77137,,
77138,,
77139,,
77140,,
77141,,
77142,,
77143,,
77144,,
77145,,
77146,,
77147,,
77148,,
77149,,
77150,,
77151,,
77152,,
77153,,
77154,,
77155,,
77156,,
77157,,
77158,,
77159,,
77160,,
77161,,
77162,,
77163,,
77164,,
77165,,
77166,,
77167,,
77168,,
77169,,
77170,,
77171,,
77172,,
77173,,
77174,,
77175,,
77176,,
77177,,
77178,,
77179,,
77180,,
77181,,
77182,,
77183,,
77184,,
77185,,
77186,,
77187,,
77188,,
77189,,
77190,,
77191,,
77192,,
77193,,
77194,,
77195,,
77196,,
77197,,
77198,,
77199,,
77200,,
77201,,
77202,,
77203,,
77204,,
77205,,
77206,,
77207,,
77208,,
77209,,
77210,,
77211,,
77212,,
77213,,
77214,,
77215,,
77216,,
77217,,
77218,,
77219,,
77220,,
77221,,
77222,,
77223,,
77224,,
77225,,
77226,,
77227,,
77228,,
77229,,
77230,,
77231,,
77232,,
77233,,
77234,,
77235,,
77236,,
77237,,
77238,,
77239,,
77240,,
77241,,
77242,,
77243,,
77244,,
77245,,
77246,,
77247,,
77248,,
77249,,
77250,,
77251,,
77252,,
77253,,
77254,,
77255,,
77256,,
77257,,
77258,,
77259,,
77260,,
77261,,
77262,,
77263,,
77264,,
77265,,
77266,,
77267,,
77268,,
77269,,
77270,,
77271,,
77272,,
77273,,
77274,,
77275,,
77276,,
77277,,
77278,,
77279,,
77280,,
77281,,
77282,,
77283,,
77284,,
77285,,
77286,,
77287,,
77288,,
77289,,
77290,,
77291,,
77292,,
77293,,
77294,,
77295,,
77296,,
77297,,
77298,,
77299,,
77300,,
77301,,
77302,,
77303,,
77304,,
77305,,
77306,,
77307,,
77308,,
77309,,
77310,,
77311,,
77312,,
77313,,
77314,,
77315,,
77316,,
77317,,
77318,,
77319,,
77320,,
77321,,
77322,,
77323,,
77324,,
77325,,
77326,,
77327,,
77328,,
77329,,
77330,,
77331,,
77332,,
77333,,
77334,,
77335,,
77336,,
77337,,
77338,,
77339,,
77340,,
77341,,
77342,,
77343,,
77344,,
77345,,
77346,,
77347,,
77348,,
77349,,
77350,,
77351,,
77352,,
77353,,
77354,,
77355,,
77356,,
77357,,
77358,,
77359,,
77360,,
77361,,
77362,,
77363,,
77364,,
77365,,
77366,,
77367,,
77368,,
77369,,
77370,,
77371,,
77372,,
77373,,
77374,,
77375,,
77376,,
77377,,
77378,,
77379,,
77380,,
77381,,
77382,,
77383,,
77384,,
77385,,
77386,,
77387,,
77388,,
77389,,
77390,,
77391,,
77392,,
77393,,
77394,,
77395,,
77396,,
77397,,
77398,,
77399,,
77400,,
77401,,
77402,,
77403,,
77404,,
77405,,
77406,,
77407,,
77408,,
77409,,
77410,,
77411,,
77412,,
77413,,
77414,,
77415,,
77416,,
77417,,
77418,,
77419,,
77420,,
77421,,
77422,,
77423,,
77424,,
77425,,
77426,,
77427,,
77428,,
77429,,
77430,,
77431,,
77432,,
77433,,
77434,,
77435,,
77436,,
77437,,
77438,,
77439,,
77440,,
77441,,
77442,,
77443,,
77444,,
77445,,
77446,,
77447,,
77448,,
77449,,
77450,,
77451,,
77452,,
77453,,
77454,,
77455,,
77456,,
77457,,
77458,,
77459,,
77460,,
77461,,
77462,,
77463,,
77464,,
77465,,
77466,,
77467,,
77468,,
77469,,
77470,,
77471,,
77472,,
77473,,
77474,,
77475,,
77476,,
77477,,
77478,,
77479,,
77480,,
77481,,
77482,,
77483,,
77484,,
77485,,
77486,,
77487,,
77488,,
77489,,
77490,,
77491,,
77492,,
77493,,
77494,,
77495,,
77496,,
77497,,
77498,,
77499,,
77500,,
77501,,
77502,,
77503,,
77504,,
77505,,
77506,,
77507,,
77508,,
77509,,
77510,,
77511,,
77512,,
77513,,
77514,,
77515,,
77516,,
77517,,
77518,,
77519,,
77520,,
77521,,
77522,,
77523,,
77524,,
77525,,
77526,,
77527,,
77528,,
77529,,
77530,,
77531,,
77532,,
77533,,
77534,,
77535,,
77536,,
77537,,
77538,,
77539,,
77540,,
77541,,
77542,,
77543,,
77544,,
77545,,
77546,,
77547,,
77548,,
77549,,
77550,,
77551,,
77552,,
77553,,
77554,,
77555,,
77556,,
77557,,
77558,,
77559,,
77560,,
77561,,
77562,,
77563,,
77564,,
77565,,
77566,,
77567,,
77568,,
77569,,
77570,,
77571,,
77572,,
77573,,
77574,,
77575,,
77576,,
77577,,
77578,,
77579,,
77580,,
77581,,
77582,,
77583,,
77584,,
77585,,
77586,,
77587,,
77588,,
77589,,
77590,,
77591,,
77592,,
77593,,
77594,,
77595,,
77596,,
77597,,
77598,,
77599,,
77600,,
77601,,
77602,,
77603,,
77604,,
77605,,
77606,,
77607,,
77608,,
77609,,
77610,,
77611,,
77612,,
77613,,
77614,,
77615,,
77616,,
77617,,
77618,,
77619,,
77620,,
77621,,
77622,,
77623,,
77624,,
77625,,
77626,,
77627,,
77628,,
77629,,
77630,,
77631,,
77632,,
77633,,
77634,,
77635,,
77636,,
77637,,
77638,,
77639,,
77640,,
77641,,
77642,,
77643,,
77644,,
77645,,
77646,,
77647,,
77648,,
77649,,
77650,,
77651,,
77652,,
77653,,
77654,,
77655,,
77656,,
77657,,
77658,,
77659,,
77660,,
77661,,
77662,,
77663,,
77664,,
77665,,
77666,,
77667,,
77668,,
77669,,
77670,,
77671,,
77672,,
77673,,
77674,,
77675,,
77676,,
77677,,
77678,,
77679,,
77680,,
77681,,
77682,,
77683,,
77684,,
77685,,
77686,,
77687,,
77688,,
